97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,428.5251454271218,480.0,189.89233761733942,383.6887290414462,49.99925671217494,242.59511501487728,8.473572687259933,125.68457721806618,0.0,25.13227657431406,198.9093108807046,132.9305476349619,158.90112327943163,16.938520102282588,136.46874245991677,101.99211798827348,163.967556058196,169.43293329076715,339.45245988246904,128.138793649428,311.2128284617487,0.0,265.7166609681267,107.95532790079231,291.2914340080481,176.75004246551308,484.71605833322855,136.96042390968228,462.97582713640935,4.465618845170813,403.29342830645874,105.55824876201797,419.23116594415274,180.11499056919402,640.0,160.15300254380577,614.5715974856288,37.9356972689924,534.063600280391,94.98325319272153,520.2290241316969,158.93353149099545
97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400.4200296162685,480.0,165.3763039319648,379.49931607345627,33.547693113454265,234.7857404384255,0.0,114.63999178509768,0.05317306258286272,12.705747527670658,186.27463276179338,129.32133949610673,154.43261124596182,11.068706700743743,130.5898475619423,103.51193660634122,154.49217259168185,172.71901591218196,331.88032772831946,126.8051364694661,309.7800622153016,0.0,263.9709990734641,113.50978408638102,290.0179083304856,180.88467672233782,482.30898857272365,137.46946879459782,467.1505321416367,1.6987244448130105,403.76974466830836,107.75772384935235,416.79451453158265,184.3652565914562,640.0,161.99770617413978,622.4094866004586,39.12340046660885,538.061602308237,95.31811041678954,519.1579209426475,157.80314830742773
97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,407.3839733501438,480.0,166.1468886704314,380.3405485408291,34.022661782231175,235.2931309126837,0.0,116.45894268477082,0.7625126923319947,15.634867844717776,181.47990166473434,131.04702551861624,146.7976118578341,9.685441932234745,123.91602415179955,103.82632630527014,148.7006960761408,176.63113878331825,329.5734465393833,128.44350164085105,310.00636269725464,0.0,262.1858701098704,114.68089499558485,285.3725381284266,183.51708844750465,481.5948534155047,139.20099753379043,469.47214299464093,3.101218540302657,403.97993913558423,108.18259318130016,414.71624574411965,184.4535049759414,640.0,164.16407512747097,618.7190494453579,42.13920841380973,537.0523225314424,98.1703704735121,520.9795556104148,160.69161389705866
97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,411.9318913398135,480.0,176.70234592556272,381.0530991822176,39.14263981949455,238.19229941170812,0.0,119.10681817272574,1.714697108988912,16.433564122894218,190.48279626491143,128.66021688696804,158.85762816005877,13.257170358079682,131.55380183638658,99.7493828958694,153.39284494592596,166.533487650731,333.6905115183251,125.28492733810934,310.83712220187346,0.0,262.9314463542428,110.11287386123377,286.98222179464335,177.19711815075166,482.0397138722435,135.62473430701863,463.00560867835213,4.836158279152586,402.34219942619825,108.91558738578257,418.11767325154244,183.4580857421719,640.0,160.44876313203073,615.5305021477602,37.62298853095359,535.084458610093,94.84956943104919,521.9971045419628,157.6959430635777
97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,412.64855459570134,480.0,179.0390775961826,380.19719700190507,41.91323483892716,238.51613578771978,0.0,120.42900533173258,0.6204747260576583,17.78375148057302,193.0548998641493,129.57287884840454,157.0320904093129,13.899185008604967,129.4779626284424,101.70811207450755,152.96020181209673,167.66267491095041,335.64080881489065,126.36303735774867,309.9644432660211,0.0,259.7384809033041,110.13779300986238,283.4871417601758,176.29346962755793,483.189215956175,136.57317724495164,464.05029985492433,4.349842456864037,400.05599960779386,107.81661368971523,413.9290495644684,182.41087638717104,640.0,160.84133429637524,617.1809372739992,37.66630301520026,534.1262549798139,93.91668064898022,517.272809817453,156.86736017457645
97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,416.17171895467345,480.0,179.1752213375944,381.7385665086085,44.58970095038136,238.11308076044,7.163069833985192,120.65561214165287,0.0,19.83974093135055,190.54282290205404,130.35328424250366,153.20370490798115,13.335986091811241,129.48263208257077,101.9131010482712,154.95210932637193,168.8980681500953,333.9558346726619,126.8674353007227,309.84977843015207,0.0,261.17167250397154,111.30733467248804,286.0246560325526,177.618372873024,482.56184910954005,136.9737407246248,465.57296940756777,3.4984566968377253,401.79912858483294,108.30235616301324,415.45656394868126,183.23596234868566,640.0,161.1498746142482,615.758865116452,38.13249255983375,534.2137289694448,95.72677751773873,520.1800429204485,158.81435014088646
97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,418.00647957300754,480.0,176.37153830781327,381.63958618793595,39.28153467563479,236.60230674063138,3.2150351767003778,119.81429008527225,0.0,20.45952118059713,188.60935993429987,131.60245307365872,149.57074068725484,12.036698549529296,122.75033805516536,102.7805581052977,145.52874745273428,173.90394345337077,333.5710557677973,127.703857427288,309.8252790869666,0.0,257.105535935957,111.31973766479095,279.2375400961871,179.49141734622836,482.93753090633794,137.5163649102269,467.82654816137375,3.2219517278383067,400.6875991008535,106.66602812254726,412.4050477069868,181.91724645585842,640.0,161.3254047438507,614.438799251392,39.958672005604996,533.5328376649614,96.78171990084829,520.3662986350886,159.55216772425536
97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,432.14902514715726,480.0,198.55998574209048,385.6684535442774,60.38690729388395,239.24488380197448,21.853453260501873,123.3190521500977,0.0,25.21641684245945,206.38734737418275,131.0956600395247,157.78107245204035,18.47852414906645,127.03326759045078,107.43555059827808,154.81801122348958,174.71722361387714,341.2935649936021,127.05825905610476,303.20067575108527,0.0,250.6808122971009,114.09894720972889,282.08328130330676,180.35634279646527,485.2000764805342,135.68568141869414,453.5561919961333,2.3382540745507043,388.7335521430267,109.21933148855608,409.80369707825326,182.03748619421287,640.0,157.29933349865684,598.9593687068301,35.5937105695249,518.28617850822,96.99078740234899,514.2780909512742,159.33900895478038
97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,437.1819066005398,480.0,201.9500935706067,386.871527255167,62.35980561664853,240.8830751588455,23.152420588462487,124.56915620749983,0.0,27.088080544224198,208.08618890953557,131.30996500434063,159.92791172287363,19.373232825719835,127.77277260461688,108.07451061561265,155.57725325400867,174.80727800570193,342.96891480207455,127.42655650138835,303.6606337531304,0.0,249.36203425399228,114.10602969075312,281.3583861920396,179.6940019291497,486.22123209961416,136.35897038183987,454.3526082752771,3.357166938422246,388.0771549022125,110.03757690571017,409.82897699486875,182.35571194137228,640.0,158.17458461669113,599.2990230579684,36.66373692532705,517.543657429064,98.26184066501894,514.1969970683986,160.6228143216418
97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,436.62805500673517,480.0,198.9930418109668,384.5097553738963,59.65386462361,238.34922323867596,22.01563844461562,123.02825981785682,0.0,26.28165691543394,205.0778310514025,131.24082158825001,158.57288068794824,19.445841560859822,127.79444304149314,107.93042253068239,155.3210642833574,175.33248658626954,340.9312681633236,126.95883435376585,305.1990113719959,0.0,251.42375030266186,113.2233614494283,282.1629849307619,179.24825815164567,485.2610635552353,135.75663963214734,456.74807957796656,2.256786521813481,391.46802706071554,108.53495900974441,412.3963365056727,181.50343107951483,640.0,158.03693434689637,599.7052145677584,37.04474946176995,519.7582403484815,98.21392104790066,516.6075751280426,160.19052101253018
